time,total_packets,active_flows,hit_rate
47800,142638,32,0.8237496319353889
47850,142837,44,0.8237711517323942
47900,142965,32,0.8238030287133215
47950,143097,46,0.8237349490205944
48000,143180,29,0.8236834753457187
48050,143365,39,0.8237435915321034
48100,143507,26,0.8237925676099423
48150,143682,31,0.8238749460614413
48200,143836,55,0.8237506604744292
48250,144053,45,0.8237870783669899
48300,144274,39,0.8238629274852017
48350,144433,34,0.8239045093572799
48400,144618,33,0.8240053105422561
48450,144833,29,0.8241284790068562
48500,145013,26,0.8242226558998159
48550,145148,25,0.8242896905227768
48600,145303,22,0.8244151875735531
48650,145508,54,0.8243533001621904
48700,145633,28,0.8243667300680477
48750,145816,33,0.824443133812476
48800,145927,30,0.8244396170688084
48850,146034,21,0.8244586877028637
48900,146128,26,0.8244347421438739
48950,146254,34,0.8244082213136051
49000,146443,24,0.8245119261419118
49050,146571,29,0.8245014361640434
49100,146631,16,0.8244982302514475
49150,146738,25,0.8244762774468781
49200,146833,21,0.8245013042027337
49250,147001,32,0.8245250032312705
49300,147145,54,0.8243909069285399
49350,147365,39,0.8244494961490177
49400,147508,43,0.8243552892046533
49450,147621,30,0.8243813549562732
49500,147755,40,0.8243240499475483
49550,147876,22,0.824379885850307
49600,148064,35,0.8244205208558462
49650,148194,27,0.8244328380366277
49700,148276,33,0.8243478378159648
49750,148412,35,0.824306659838827
49800,148641,51,0.8243351430628157
49850,148801,52,0.8242552133386201
49900,148914,34,0.8242274064224989
49950,148991,26,0.8242175701888034
50000,149091,19,0.8242549852103749
50050,149353,57,0.8242418967144952
50100,149527,36,0.8243862312492058
50150,149703,27,0.8244924951403779
50200,149875,22,0.8246071726438698
50250,149973,24,0.8246150973841958
50300,150078,22,0.8246311917802742
50350,150201,26,0.8246416468598744
50400,150426,42,0.824677914722189
50450,150614,54,0.8246776528078399
50500,150774,27,0.824711157096051
50550,150906,50,0.8245994195061827
50600,151088,68,0.8244334427618342
50650,151253,44,0.8244001771865682
50700,151499,54,0.8244674882342458
50750,151672,31,0.8245885858958806
50800,151897,38,0.8247167488495494
50850,152020,22,0.8248256808314696
50900,152192,36,0.8248331055508831
50950,152322,44,0.8248119116083035
51000,152541,42,0.824827423446811
51050,152700,63,0.8246954813359528
51100,152858,51,0.8246935063915529
51150,153061,52,0.8247234762610985
51200,153246,22,0.8248632917009253
51250,153441,53,0.8247795569632628
51300,153642,77,0.8245792166204553
51350,153916,57,0.8245926349437356
51400,154085,24,0.8246811824642243
51450,154260,36,0.8246985608712564
51500,154435,39,0.8247223751092693
51550,154616,44,0.8246947275831737
51600,154793,30,0.8247465970683429
51650,154863,21,0.8247160393379955
51700,155158,38,0.8248430632000928
51750,155295,36,0.8248301619498374
51800,155641,27,0.8250975000160626
51850,155796,13,0.8252073223959537
51900,155895,24,0.8251964463260528
51950,156014,37,0.8251567167049111
52000,156267,61,0.8251454241778494
52050,156512,38,0.8252913514618687
52100,156691,45,0.825293092774952
52150,156842,38,0.8252763928029482
52200,156941,28,0.8252719174721711
52250,157066,35,0.825245438223422
52300,157174,38,0.8252191838344765
52350,157331,42,0.8252346962772753
52400,157532,31,0.8253434222888049
52450,157704,37,0.8253817277938417
52500,157818,30,0.8253747988188926
52550,157982,44,0.8253788406274133
52600,158088,36,0.8253188097768331
52650,158311,55,0.8252806185293504
52700,158480,47,0.8252587077233721
52750,158551,20,0.8252612723981558
52800,158822,99,0.8250116482603166
52850,158900,34,0.8249968533668974
52900,159101,55,0.8249602453787217
52950,159273,47,0.8249044094102579
53000,159445,66,0.8247922481106338
53050,159592,26,0.8248471101308337
53100,159703,25,0.8248436159621297
53150,159788,18,0.824874208326032
53200,159940,34,0.8248843316243591
53250,160173,75,0.8247020409182572
53300,160302,30,0.8247183441254632
53350,160440,31,0.8247008227374719
53400,160567,50,0.8246152696382195
53450,160736,44,0.8245819231534939
53500,160937,52,0.8245400374059415
53550,161103,36,0.8245408217103344
53600,161247,23,0.8245672787710779
53650,161389,30,0.8245667300745404
53700,161521,28,0.8245677032707821
53750,161632,25,0.8245582557909324
53800,161805,37,0.8245542473965576
